game_id,video_id,exposure_zone,exposure_time_seconds,average_box_area_pixels,video_url
22500251,R43o7gcue-8,back-court-logo,448.5,2938.37,https://www.youtube.com/watch?v=R43o7gcue-8
22500251,R43o7gcue-8,mid-court-logo,471.2,2876.51,https://www.youtube.com/watch?v=R43o7gcue-8
22500251,R43o7gcue-8,side-court-logo,355.4,2046.48,https://www.youtube.com/watch?v=R43o7gcue-8
22500251,ne9FS3xXQ-k,side-court-led-logo,474.7,1931.92,https://www.youtube.com/watch?v=ne9FS3xXQ-k
22500251,ne9FS3xXQ-k,basket-logo,443.3,446.63,https://www.youtube.com/watch?v=ne9FS3xXQ-k
22500251,ne9FS3xXQ-k,back-court-logo,433.7,2811.33,https://www.youtube.com/watch?v=ne9FS3xXQ-k
22500251,ne9FS3xXQ-k,mid-court-logo,457.9,2929.74,https://www.youtube.com/watch?v=ne9FS3xXQ-k
22500251,ne9FS3xXQ-k,side-court-logo,345.2,2013.48,https://www.youtube.com/watch?v=ne9FS3xXQ-k
22500251,mHpBRgIWlRM,basket-logo,403.0,447.96,https://www.youtube.com/watch?v=mHpBRgIWlRM
22500251,mHpBRgIWlRM,mid-court-logo,409.9,2718.04,https://www.youtube.com/watch?v=mHpBRgIWlRM
22500251,mHpBRgIWlRM,side-court-led-logo,420.6,2002.85,https://www.youtube.com/watch?v=mHpBRgIWlRM
22500251,mHpBRgIWlRM,back-court-logo,394.3,2873.15,https://www.youtube.com/watch?v=mHpBRgIWlRM
22500251,mHpBRgIWlRM,side-court-logo,294.3,2019.66,https://www.youtube.com/watch?v=mHpBRgIWlRM
22500266,-uY2EAJ4Eoo,basket-logo,421.4,594.75,https://www.youtube.com/watch?v=-uY2EAJ4Eoo
22500266,-uY2EAJ4Eoo,back-court-logo,405.5,2641.75,https://www.youtube.com/watch?v=-uY2EAJ4Eoo
22500266,-uY2EAJ4Eoo,mid-court-logo,291.0,3578.21,https://www.youtube.com/watch?v=-uY2EAJ4Eoo
22500266,-uY2EAJ4Eoo,side-court-led-logo,386.1,2296.87,https://www.youtube.com/watch?v=-uY2EAJ4Eoo
22500266,-uY2EAJ4Eoo,side-court-logo,432.1,2116.29,https://www.youtube.com/watch?v=-uY2EAJ4Eoo
22500266,w23CCdmouy8,back-court-logo,442.8,2523.58,https://www.youtube.com/watch?v=w23CCdmouy8
22500266,w23CCdmouy8,side-court-led-logo,432.3,2085.16,https://www.youtube.com/watch?v=w23CCdmouy8
22500266,w23CCdmouy8,basket-logo,445.3,579.69,https://www.youtube.com/watch?v=w23CCdmouy8
22500266,w23CCdmouy8,mid-court-logo,352.4,3471.9,https://www.youtube.com/watch?v=w23CCdmouy8
22500266,w23CCdmouy8,side-court-logo,478.8,2097.78,https://www.youtube.com/watch?v=w23CCdmouy8
22500266,04nAS3vD7WI,basket-logo,436.0,553.28,https://www.youtube.com/watch?v=04nAS3vD7WI
22500266,04nAS3vD7WI,side-court-led-logo,409.5,2302.29,https://www.youtube.com/watch?v=04nAS3vD7WI
