epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,795.223,0.596,0.44214,1.60502,0.9069,0.8024,0.90205,0.66135,1.08372,0.84374,2.44738,0.000619716,0.000619716,0.000619716
136,801.102,0.64721,0.46723,1.63453,0.89153,0.81049,0.8982,0.65695,1.06834,0.8333,2.42197,0.000616049,0.000616049,0.000616049
137,807.212,0.6439,0.46155,1.66042,0.8951,0.84094,0.90906,0.66758,1.03008,0.77552,2.38522,0.000612383,0.000612383,0.000612383
138,813.179,0.6368,0.456,1.73535,0.89484,0.86558,0.9088,0.66089,1.04724,0.78354,2.38474,0.000608717,0.000608717,0.000608717
139,819.45,0.647,0.46032,1.79087,0.88653,0.85044,0.90311,0.66518,1.04892,0.80642,2.30837,0.000605051,0.000605051,0.000605051
140,826.544,0.61959,0.44954,1.70368,0.89296,0.80791,0.88523,0.64801,1.05096,0.85665,2.30097,0.000601384,0.000601384,0.000601384
141,833.15,0.61389,0.44318,1.64139,0.85313,0.85112,0.88865,0.65382,1.05903,0.85492,2.30977,0.000597718,0.000597718,0.000597718
142,840.303,0.61228,0.44469,1.73789,0.87403,0.8634,0.88555,0.65677,1.05151,0.82682,2.32462,0.000594052,0.000594052,0.000594052
143,847.182,0.6404,0.49883,1.71277,0.88368,0.85627,0.90235,0.65961,1.06943,0.81222,2.41504,0.000590385,0.000590385,0.000590385
144,853.732,0.62738,0.45767,1.64692,0.85485,0.86325,0.8941,0.6532,1.08936,0.82217,2.45305,0.000586719,0.000586719,0.000586719
145,860.589,0.62693,0.458,1.67083,0.88321,0.86641,0.90553,0.65149,1.09047,0.82614,2.43133,0.000583053,0.000583053,0.000583053
146,867.276,0.65066,0.47606,1.69886,0.88485,0.87025,0.90032,0.64262,1.09064,0.83863,2.45045,0.000579386,0.000579386,0.000579386
147,873.843,0.6384,0.45804,1.6632,0.87081,0.85535,0.89033,0.64838,1.08969,0.85963,2.46551,0.00057572,0.00057572,0.00057572
148,880.49,0.67375,0.52956,1.68097,0.86608,0.85777,0.89218,0.66079,1.06929,0.83515,2.35283,0.000572054,0.000572054,0.000572054
149,887.173,0.61501,0.44347,1.68059,0.87361,0.8623,0.89803,0.66053,1.07774,0.80864,2.35351,0.000568388,0.000568388,0.000568388
150,894.262,0.63758,0.46514,1.69946,0.8604,0.86978,0.89794,0.66312,1.06122,0.80227,2.34808,0.000564721,0.000564721,0.000564721
151,901.279,0.61228,0.45157,1.75154,0.90653,0.83037,0.90584,0.66837,1.07415,0.79752,2.38769,0.000561055,0.000561055,0.000561055
152,908.066,0.60498,0.44374,1.70327,0.86852,0.86906,0.9025,0.66417,1.08183,0.82293,2.4586,0.000557389,0.000557389,0.000557389
153,914.953,0.60541,0.45645,1.58596,0.91317,0.82555,0.8994,0.6626,1.0716,0.83118,2.36736,0.000553722,0.000553722,0.000553722
154,921.518,0.59188,0.44487,1.63239,0.8972,0.85392,0.89935,0.65668,1.0701,0.82519,2.26654,0.000550056,0.000550056,0.000550056
155,927.898,0.61137,0.44048,1.76741,0.90035,0.86501,0.89432,0.66139,1.04937,0.82357,2.32134,0.00054639,0.00054639,0.00054639
156,934.725,0.57244,0.43062,1.63665,0.90507,0.85538,0.89287,0.65176,1.05897,0.81385,2.35679,0.000542723,0.000542723,0.000542723
157,940.884,0.61616,0.44468,1.67862,0.89544,0.84704,0.90251,0.66056,1.06918,0.8083,2.40495,0.000539057,0.000539057,0.000539057
158,947.264,0.61146,0.43873,1.70294,0.88624,0.84827,0.89558,0.65334,1.08878,0.82717,2.64799,0.000535391,0.000535391,0.000535391
159,953.112,0.59568,0.43881,1.64925,0.87635,0.85184,0.88989,0.65283,1.08453,0.80118,2.537,0.000531725,0.000531725,0.000531725
160,958.645,0.60267,0.45447,1.7265,0.87335,0.84416,0.89021,0.64149,1.09697,0.79719,2.53134,0.000528058,0.000528058,0.000528058
161,964.467,0.60698,0.44338,1.67539,0.85798,0.864,0.88708,0.6381,1.09528,0.79363,2.49075,0.000524392,0.000524392,0.000524392
162,970.009,0.59906,0.43301,1.66682,0.88757,0.83471,0.88314,0.6326,1.0893,0.79986,2.44106,0.000520726,0.000520726,0.000520726
163,975.472,0.62283,0.43504,1.67202,0.86958,0.83969,0.88311,0.64454,1.06938,0.79484,2.3963,0.000517059,0.000517059,0.000517059
164,981.706,0.5758,0.42368,1.70904,0.88826,0.83695,0.88468,0.6438,1.06962,0.81255,2.40428,0.000513393,0.000513393,0.000513393
165,987.32,0.60831,0.44566,1.6411,0.85298,0.86794,0.89258,0.65507,1.04548,0.8051,2.33915,0.000509727,0.000509727,0.000509727
166,992.865,0.56947,0.4228,1.81115,0.87342,0.87544,0.89985,0.6595,1.04066,0.77245,2.34848,0.00050606,0.00050606,0.00050606
167,998.823,0.59411,0.44084,1.62681,0.89112,0.87471,0.90643,0.66452,1.04725,0.77983,2.3516,0.000502394,0.000502394,0.000502394
168,1004.66,0.56219,0.41147,1.64498,0.87544,0.88552,0.90322,0.66042,1.06519,0.80703,2.39382,0.000498728,0.000498728,0.000498728
169,1011.01,0.60909,0.44597,1.61868,0.89505,0.87401,0.90333,0.66396,1.04675,0.79545,2.33422,0.000495062,0.000495062,0.000495062
170,1016.62,0.63509,0.45439,1.65797,0.87513,0.88693,0.90261,0.65784,1.06671,0.79213,2.3432,0.000491395,0.000491395,0.000491395
171,1022.39,0.57944,0.43171,1.69975,0.8724,0.87177,0.90508,0.66759,1.0469,0.8178,2.31908,0.000487729,0.000487729,0.000487729
172,1027.98,0.57513,0.4294,1.66902,0.87003,0.86975,0.90611,0.66398,1.04993,0.79821,2.34686,0.000484063,0.000484063,0.000484063
173,1033.59,0.58821,0.42947,1.61815,0.87912,0.87543,0.9111,0.66845,1.04564,0.80802,2.32541,0.000480396,0.000480396,0.000480396
174,1039.66,0.55543,0.42658,1.65858,0.86187,0.86204,0.90609,0.67901,1.03985,0.79634,2.30987,0.00047673,0.00047673,0.00047673
175,1045.51,0.56335,0.41181,1.67214,0.88078,0.83518,0.90012,0.68027,1.03816,0.79398,2.29669,0.000473064,0.000473064,0.000473064
176,1051.08,0.58488,0.42986,1.66821,0.88598,0.8213,0.89302,0.67585,1.03919,0.80238,2.21648,0.000469397,0.000469397,0.000469397
177,1056.77,0.56065,0.41827,1.64915,0.85949,0.84909,0.89357,0.67125,1.04509,0.83612,2.28997,0.000465731,0.000465731,0.000465731
178,1062.36,0.55893,0.41438,1.59612,0.87167,0.85579,0.90553,0.66986,1.04341,0.81126,2.28447,0.000462065,0.000462065,0.000462065
179,1068.05,0.58218,0.4251,1.61518,0.90849,0.84397,0.91367,0.67799,1.0436,0.79773,2.26278,0.000458399,0.000458399,0.000458399
180,1073.38,0.57569,0.42005,1.677,0.90355,0.85544,0.91151,0.68183,1.03093,0.78769,2.31194,0.000454732,0.000454732,0.000454732
181,1079.35,0.54446,0.40629,1.66405,0.91318,0.87221,0.91595,0.67886,1.01715,0.78209,2.36714,0.000451066,0.000451066,0.000451066
182,1084.91,0.57597,0.4217,1.65386,0.90333,0.87542,0.90972,0.67573,1.01264,0.76552,2.29782,0.0004474,0.0004474,0.0004474
183,1090.39,0.58758,0.42827,1.67284,0.92833,0.88084,0.91818,0.67709,1.02536,0.75548,2.3746,0.000443733,0.000443733,0.000443733
